time, model::Switch.Ground1.p.u[REAL], model::HeatCapacity1.p.T[REAL], model::Ground.p1.u[REAL], model::Switch.Ground1.p1.u[REAL], model::Ground.p2.u[REAL], model::Ramp.stop_time[REAL], model::Switch.Ground1.p.i[REAL], model::Ground.p1.i[REAL], model::Switch.Ground1.p1.i[REAL], model::Ground.p2.i[REAL], model::HeatCapacity1.E[REAL], model::Switch.Node1.p2.u[REAL], model::HeatCapacity1.p1.T[REAL], model::Switch.Resistance12.vt[REAL], model::Ground.p.u[REAL], model::Ground.p.i[REAL], model::Thermistor.alpha[REAL], model::HeatCapacity1.p2.T[REAL], model::Ramp.slope[REAL], model::ThermalConductor.p_low.dQ[REAL], model::HeatCapacity1.p3.T[REAL], model::Switch.Ground2.p.i[REAL], model::HeatCapacity1.p1.dQ[REAL], model::Switch.R1.p.u[REAL], model::HeatCapacity1.p2.dQ[REAL], model::HeatCapacity1.p3.dQ[REAL], model::HeatCapacity1.C[REAL], model::Switch.Ground2.p1.u[REAL], model::HeatCapacity1.T0[REAL], model::Switch.Ground2.p.u[REAL], model::Switch.input[REAL], model::OnOffController.input[REAL], model::OnOffController.output[REAL], model::Switch.R1.p_low.u[REAL], model::OnOffController.reference[REAL], model::OnOffController.bandwidth[REAL], model::Switch.Resistance12.Roff[REAL], model::Switch.Node1.p1.i[REAL], model::Ramp.output[REAL], model::Switch.Node2.p3.i[REAL], model::ZeroJunction.p1.dQ[REAL], model::Ramp.start_time[REAL], model::Splitter2.output1[REAL], model::Switch.Node2.p2.i[REAL], model::Ramp.offset[REAL], model::Switch.Node2.p1.u[REAL], model::Splitter2.output2[REAL], model::Splitter1.input[REAL], model::Splitter1.output1[REAL], model::Splitter1.output2[REAL], model::Switch.R1.p_high.i[REAL], model::ThermalConductor.p_high.T[REAL], model::Splitter2.input[REAL], model::Switch.R1.R[REAL], model::Switch.Ground2.p1.i[REAL], model::Switch.Node1.p1.u[REAL], model::Switch.Node1.p3.u[REAL], model::Switch.Node1.p2.i[REAL], model::Switch.Node2.p2.u[REAL], model::Switch.Node2.p3.u[REAL], model::Switch.Node2.p1.i[REAL], model::Switch.R1.p.i[REAL], model::Switch.R1.p_high.u[REAL], model::Switch.R1.p_low.i[REAL], model::Switch.R2.p.u[REAL], model::Switch.R2.p.i[REAL], model::Switch.R2.p_high.u[REAL], model::Switch.R2.p_high.i[REAL], model::Switch.R2.p_low.u[REAL], model::Switch.R2.p_low.i[REAL], model::Switch.R2.R[REAL], model::Switch.Resistance12.p.u[REAL], model::Switch.Resistance12.p.i[REAL], model::Switch.Resistance12.p_high.u[REAL], model::Switch.Resistance12.p_high.i[REAL], model::Switch.Resistance12.p_low.u[REAL], model::Switch.Resistance12.p_low.i[REAL], model::Switch.Resistance12.input[REAL], model::Switch.Resistance12.Ron[REAL], model::Switch.Resistance12.R[REAL], model::Thermistor.R[REAL], model::Switch.p2.u[REAL], model::Switch.p2.i[REAL], model::Switch.p1.u[REAL], model::Switch.p1.i[REAL], model::TemperatureSource.p.T[REAL], model::TemperatureSource.p.dQ[REAL], model::Thermistor.p_th.dQ[REAL], model::TemperatureSource.T[REAL], model::ThermalConductor.p.T[REAL], model::ThermalConductor.p.dQ[REAL], model::ThermalConductor.p_high.dQ[REAL], model::ThermalConductor.p_low.T[REAL], model::ThermalConductor.G[REAL], model::Thermistor.p_el.u[REAL], model::Thermistor.p_el.i[REAL], model::Thermistor.p_el_high.u[REAL], model::Thermistor.p_el_high.i[REAL], model::Thermistor.p_el_low.u[REAL], model::Thermistor.p_el_low.i[REAL], model::Thermistor.p_th.T[REAL], model::Thermistor.R_ref[REAL], model::Thermistor.T_ref[REAL], model::VoltageSource.p.u[REAL], model::VoltageSource.p.i[REAL], model::VoltageSource.p_high.u[REAL], model::VoltageSource.p_high.i[REAL], model::VoltageSource.p_low.u[REAL], model::VoltageSource.p_low.i[REAL], model::VoltageSource.U[REAL], model::ZeroJunction.effort[REAL], model::ZeroJunction.p1.T[REAL], model::Temperature_Reference[REAL], model::Temperature_Room[REAL], model::HeatCapacity1.p.dQ[REAL], model::HeatCapacity1.p.dQ_int[REAL], model::HeatCapacity1.p.dQ_int_initial[REAL], model::Switch.Node1.p3.i[REAL], model::OnOffController.currentState[BOOL], model::OnOffController.newState[BOOL]
36.25, 0.000000, 331.012648, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 33.101265, 0.001151, 331.012648, 0.500000, 0.000000, -0.000002, 0.004000, 331.012648, 4.166670, -3.786265, 331.012648, 0.000000, -3.786265, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 331.012648, 0.000000, 0.000000, 331.483360, 2.000000, 100000.000000, 0.000100, 331.483360, 0.000102, 0.000000, 8.000000, 331.012648, 0.000100, 298.150000, 10.000000, 331.012648, 331.483360, 331.483360, 331.483360, 0.000002, 293.150000, 331.012648, 5000000.000000, 0.000000, 0.001151, 0.001151, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001151, 0.000000, 0.001151, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998849, 0.000100, 10.000000, 0.000100, 0.001151, 0.000100, 0.000000, 0.000010, 100000.000000, 11.514506, 0.001151, 0.000100, 10.000000, 0.000102, 293.150000, -3.786265, 0.000000, 293.150000, -37.862648, -3.786265, -3.786265, 331.012648, 0.100000, 0.001151, 0.000100, 0.001151, 0.000100, 0.000000, 0.000100, 331.012648, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 331.012648, 331.012648, 331.483360, 331.012648, -3.786265, 3.301265, 0.000000, 0.000100, 0, 0
36.26, 0.000000, 330.635908, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 33.063591, 0.001150, 330.635908, 0.500000, 0.000000, -0.000002, 0.004000, 330.635908, 4.166670, -3.748591, 330.635908, 0.000000, -3.748591, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 330.635908, 0.000000, 0.000000, 331.483360, 2.000000, 100000.000000, 0.000100, 331.483360, 0.000102, 0.000000, 8.000000, 330.635908, 0.000100, 298.150000, 10.000000, 330.635908, 331.483360, 331.483360, 331.483360, 0.000002, 293.150000, 330.635908, 5000000.000000, 0.000000, 0.001150, 0.001150, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001150, 0.000000, 0.001150, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998850, 0.000100, 10.000000, 0.000100, 0.001150, 0.000100, 0.000000, 0.000010, 100000.000000, 11.499436, 0.001150, 0.000100, 10.000000, 0.000102, 293.150000, -3.748591, 0.000000, 293.150000, -37.485908, -3.748591, -3.748591, 330.635908, 0.100000, 0.001150, 0.000100, 0.001150, 0.000100, 0.000000, 0.000100, 330.635908, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 330.635908, 330.635908, 331.483360, 330.635908, -3.748591, 3.263591, 0.000000, 0.000100, 0, 0
36.27, 0.000000, 330.774487, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.869188, 0.000002, 0.869192, 33.077449, 9.999991, 330.774487, 0.500000, 0.000000, -0.000004, 0.004000, 330.774487, 4.166670, -3.762449, 330.774487, 0.000002, -3.762449, 10.000000, 0.000000, 8.691873, 0.100000, 0.000000, 298.000000, 0.000000, 1.000000, 330.774487, 1.000000, 0.000000, 331.483360, 2.000000, 100000.000000, 0.869188, 331.483360, 0.869192, 0.000000, 8.000000, 330.774487, 0.869190, 298.150000, 10.000000, 330.774487, 331.483360, 331.483360, 331.483360, 0.000002, 293.150000, 330.774487, 5000000.000000, 0.000002, 9.999991, 9.999991, 0.000002, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 9.999991, 0.000002, 9.999991, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.000009, 0.869190, 10.000000, 0.869190, 9.999991, 0.869190, 1.000000, 0.000010, 0.000010, 11.504979, 9.999991, 0.869188, 10.000000, 0.869192, 293.150000, -3.762449, 8.691873, 293.150000, -37.624487, -3.762449, -3.762449, 330.774487, 0.100000, 9.999991, 0.869188, 9.999991, 0.869188, 0.000000, 0.869188, 330.774487, 10.000000, 293.150000, 10.000000, 0.869192, 10.000000, 0.869192, 0.000000, 0.869192, 10.000000, 330.774487, 330.774487, 331.483360, 330.774487, 4.929425, 3.277449, 0.000000, 0.869190, 1, 1
36.28, 0.000000, 331.264234, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.867711, 0.000002, 0.867715, 33.126423, 9.999991, 331.264234, 0.500000, 0.000000, -0.000004, 0.004000, 331.264234, 4.166670, -3.811423, 331.264234, 0.000002, -3.811423, 10.000000, 0.000000, 8.677099, 0.100000, 0.000000, 298.000000, 0.000000, 1.000000, 331.264234, 1.000000, 0.000000, 331.483360, 2.000000, 100000.000000, 0.867711, 331.483360, 0.867715, 0.000000, 8.000000, 331.264234, 0.867713, 298.150000, 10.000000, 331.264234, 331.483360, 331.483360, 331.483360, 0.000002, 293.150000, 331.264234, 5000000.000000, 0.000002, 9.999991, 9.999991, 0.000002, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 9.999991, 0.000002, 9.999991, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.000009, 0.867713, 10.000000, 0.867713, 9.999991, 0.867713, 1.000000, 0.000010, 0.000010, 11.524569, 9.999991, 0.867711, 10.000000, 0.867715, 293.150000, -3.811423, 8.677099, 293.150000, -38.114234, -3.811423, -3.811423, 331.264234, 0.100000, 9.999991, 0.867711, 9.999991, 0.867711, 0.000000, 0.867711, 331.264234, 10.000000, 293.150000, 10.000000, 0.867715, 10.000000, 0.867715, 0.000000, 0.867715, 10.000000, 331.264234, 331.264234, 331.483360, 331.264234, 4.865675, 3.326423, 0.000000, 0.867713, 1, 1
36.29, 0.000000, 331.747651, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.866257, 0.000002, 0.866261, 33.174765, 9.999991, 331.747651, 0.500000, 0.000000, -0.000004, 0.004000, 331.747651, 4.166670, -3.859765, 331.747651, 0.000002, -3.859765, 10.000000, 0.000000, 8.662564, 0.100000, 0.000000, 298.000000, 0.000000, 1.000000, 331.747651, 1.000000, 0.000000, 331.483360, 2.000000, 100000.000000, 0.866257, 331.483360, 0.866261, 0.000000, 8.000000, 331.747651, 0.866259, 298.150000, 10.000000, 331.747651, 331.483360, 331.483360, 331.483360, 0.000002, 293.150000, 331.747651, 5000000.000000, 0.000002, 9.999991, 9.999991, 0.000002, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 9.999991, 0.000002, 9.999991, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.000009, 0.866259, 10.000000, 0.866259, 9.999991, 0.866259, 1.000000, 0.000010, 0.000010, 11.543906, 9.999991, 0.866257, 10.000000, 0.866261, 293.150000, -3.859765, 8.662564, 293.150000, -38.597651, -3.859765, -3.859765, 331.747651, 0.100000, 9.999991, 0.866257, 9.999991, 0.866257, 0.000000, 0.866257, 331.747651, 10.000000, 293.150000, 10.000000, 0.866261, 10.000000, 0.866261, 0.000000, 0.866261, 10.000000, 331.747651, 331.747651, 331.483360, 331.747651, 4.802799, 3.374765, 0.000000, 0.866259, 1, 1
36.3, 0.000000, 332.224823, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.864827, 0.000002, 0.864831, 33.222482, 9.999991, 332.224823, 0.500000, 0.000000, -0.000004, 0.004000, 332.224823, 4.166670, -3.907482, 332.224823, 0.000002, -3.907482, 10.000000, 0.000000, 8.648265, 0.100000, 0.000000, 298.000000, 0.000000, 1.000000, 332.224823, 1.000000, 0.000000, 331.483360, 2.000000, 100000.000000, 0.864827, 331.483360, 0.864831, 0.000000, 8.000000, 332.224823, 0.864829, 298.150000, 10.000000, 332.224823, 331.483360, 331.483360, 331.483360, 0.000002, 293.150000, 332.224823, 5000000.000000, 0.000002, 9.999991, 9.999991, 0.000002, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 9.999991, 0.000002, 9.999991, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.000009, 0.864829, 10.000000, 0.864829, 9.999991, 0.864829, 1.000000, 0.000010, 0.000010, 11.562993, 9.999991, 0.864827, 10.000000, 0.864831, 293.150000, -3.907482, 8.648265, 293.150000, -39.074823, -3.907482, -3.907482, 332.224823, 0.100000, 9.999991, 0.864827, 9.999991, 0.864827, 0.000000, 0.864827, 332.224823, 10.000000, 293.150000, 10.000000, 0.864831, 10.000000, 0.864831, 0.000000, 0.864831, 10.000000, 332.224823, 332.224823, 331.483360, 332.224823, 4.740783, 3.422482, 0.000000, 0.864829, 1, 1
36.31, 0.000000, 332.308029, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 33.230803, 0.001156, 332.308029, 0.500000, 0.000000, -0.000002, 0.004000, 332.308029, 4.166670, -3.915803, 332.308029, 0.000000, -3.915803, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 332.308029, 0.000000, 0.000000, 331.483360, 2.000000, 100000.000000, 0.000100, 331.483360, 0.000102, 0.000000, 8.000000, 332.308029, 0.000100, 298.150000, 10.000000, 332.308029, 331.483360, 331.483360, 331.483360, 0.000002, 293.150000, 332.308029, 5000000.000000, 0.000000, 0.001156, 0.001156, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001156, 0.000000, 0.001156, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998844, 0.000100, 10.000000, 0.000100, 0.001156, 0.000100, 0.000000, 0.000010, 100000.000000, 11.566321, 0.001156, 0.000100, 10.000000, 0.000102, 293.150000, -3.915803, 0.000000, 293.150000, -39.158029, -3.915803, -3.915803, 332.308029, 0.100000, 0.001156, 0.000100, 0.001156, 0.000100, 0.000000, 0.000100, 332.308029, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 332.308029, 332.308029, 331.483360, 332.308029, -3.915803, 3.430803, 0.000000, 0.000100, 0, 0
36.32, 0.000000, 331.918400, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 33.191840, 0.001155, 331.918400, 0.500000, 0.000000, -0.000002, 0.004000, 331.918400, 4.166670, -3.876840, 331.918400, 0.000000, -3.876840, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 331.918400, 0.000000, 0.000000, 331.483360, 2.000000, 100000.000000, 0.000100, 331.483360, 0.000102, 0.000000, 8.000000, 331.918400, 0.000100, 298.150000, 10.000000, 331.918400, 331.483360, 331.483360, 331.483360, 0.000002, 293.150000, 331.918400, 5000000.000000, 0.000000, 0.001155, 0.001155, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001155, 0.000000, 0.001155, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998845, 0.000100, 10.000000, 0.000100, 0.001155, 0.000100, 0.000000, 0.000010, 100000.000000, 11.550736, 0.001155, 0.000100, 10.000000, 0.000102, 293.150000, -3.876840, 0.000000, 293.150000, -38.768400, -3.876840, -3.876840, 331.918400, 0.100000, 0.001155, 0.000100, 0.001155, 0.000100, 0.000000, 0.000100, 331.918400, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 331.918400, 331.918400, 331.483360, 331.918400, -3.876840, 3.391840, 0.000000, 0.000100, 0, 0
36.33, 0.000000, 331.532648, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 33.153265, 0.001153, 331.532648, 0.500000, 0.000000, -0.000002, 0.004000, 331.532648, 4.166670, -3.838265, 331.532648, 0.000000, -3.838265, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 331.532648, 0.000000, 0.000000, 331.483360, 2.000000, 100000.000000, 0.000100, 331.483360, 0.000102, 0.000000, 8.000000, 331.532648, 0.000100, 298.150000, 10.000000, 331.532648, 331.483360, 331.483360, 331.483360, 0.000002, 293.150000, 331.532648, 5000000.000000, 0.000000, 0.001153, 0.001153, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001153, 0.000000, 0.001153, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998847, 0.000100, 10.000000, 0.000100, 0.001153, 0.000100, 0.000000, 0.000010, 100000.000000, 11.535306, 0.001153, 0.000100, 10.000000, 0.000102, 293.150000, -3.838265, 0.000000, 293.150000, -38.382648, -3.838265, -3.838265, 331.532648, 0.100000, 0.001153, 0.000100, 0.001153, 0.000100, 0.000000, 0.000100, 331.532648, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 331.532648, 331.532648, 331.483360, 331.532648, -3.838265, 3.353265, 0.000000, 0.000100, 0, 0
36.34, 0.000000, 331.150734, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 33.115073, 0.001152, 331.150734, 0.500000, 0.000000, -0.000002, 0.004000, 331.150734, 4.166670, -3.800073, 331.150734, 0.000000, -3.800073, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 331.150734, 0.000000, 0.000000, 331.483360, 2.000000, 100000.000000, 0.000100, 331.483360, 0.000102, 0.000000, 8.000000, 331.150734, 0.000100, 298.150000, 10.000000, 331.150734, 331.483360, 331.483360, 331.483360, 0.000002, 293.150000, 331.150734, 5000000.000000, 0.000000, 0.001152, 0.001152, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001152, 0.000000, 0.001152, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998848, 0.000100, 10.000000, 0.000100, 0.001152, 0.000100, 0.000000, 0.000010, 100000.000000, 11.520029, 0.001152, 0.000100, 10.000000, 0.000102, 293.150000, -3.800073, 0.000000, 293.150000, -38.000734, -3.800073, -3.800073, 331.150734, 0.100000, 0.001152, 0.000100, 0.001152, 0.000100, 0.000000, 0.000100, 331.150734, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 331.150734, 331.150734, 331.483360, 331.150734, -3.800073, 3.315073, 0.000000, 0.000100, 0, 0
36.35, 0.000000, 330.772620, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 33.077262, 0.001150, 330.772620, 0.500000, 0.000000, -0.000002, 0.004000, 330.772620, 4.166670, -3.762262, 330.772620, 0.000000, -3.762262, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 330.772620, 0.000000, 0.000000, 331.483360, 2.000000, 100000.000000, 0.000100, 331.483360, 0.000102, 0.000000, 8.000000, 330.772620, 0.000100, 298.150000, 10.000000, 330.772620, 331.483360, 331.483360, 331.483360, 0.000002, 293.150000, 330.772620, 5000000.000000, 0.000000, 0.001150, 0.001150, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001150, 0.000000, 0.001150, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998850, 0.000100, 10.000000, 0.000100, 0.001150, 0.000100, 0.000000, 0.000010, 100000.000000, 11.504905, 0.001150, 0.000100, 10.000000, 0.000102, 293.150000, -3.762262, 0.000000, 293.150000, -37.622620, -3.762262, -3.762262, 330.772620, 0.100000, 0.001150, 0.000100, 0.001150, 0.000100, 0.000000, 0.000100, 330.772620, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 330.772620, 330.772620, 331.483360, 330.772620, -3.762262, 3.277262, 0.000000, 0.000100, 0, 0
36.36, 0.000000, 330.589439, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.869748, 0.000002, 0.869752, 33.058944, 9.999991, 330.589439, 0.500000, 0.000000, -0.000004, 0.004000, 330.589439, 4.166670, -3.743944, 330.589439, 0.000002, -3.743944, 10.000000, 0.000000, 8.697469, 0.100000, 0.000000, 298.000000, 0.000000, 1.000000, 330.589439, 1.000000, 0.000000, 331.483360, 2.000000, 100000.000000, 0.869748, 331.483360, 0.869752, 0.000000, 8.000000, 330.589439, 0.869750, 298.150000, 10.000000, 330.589439, 331.483360, 331.483360, 331.483360, 0.000002, 293.150000, 330.589439, 5000000.000000, 0.000002, 9.999991, 9.999991, 0.000002, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 9.999991, 0.000002, 9.999991, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.000009, 0.869750, 10.000000, 0.869750, 9.999991, 0.869750, 1.000000, 0.000010, 0.000010, 11.497578, 9.999991, 0.869748, 10.000000, 0.869752, 293.150000, -3.743944, 8.697469, 293.150000, -37.439439, -3.743944, -3.743944, 330.589439, 0.100000, 9.999991, 0.869748, 9.999991, 0.869748, 0.000000, 0.869748, 330.589439, 10.000000, 293.150000, 10.000000, 0.869752, 10.000000, 0.869752, 0.000000, 0.869752, 10.000000, 330.589439, 330.589439, 331.483360, 330.589439, 4.953525, 3.258944, 0.000000, 0.869750, 1, 1
36.37, 0.000000, 331.081580, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.868261, 0.000002, 0.868265, 33.108158, 9.999991, 331.081580, 0.500000, 0.000000, -0.000004, 0.004000, 331.081580, 4.166670, -3.793158, 331.081580, 0.000002, -3.793158, 10.000000, 0.000000, 8.682603, 0.100000, 0.000000, 298.000000, 0.000000, 1.000000, 331.081580, 1.000000, 0.000000, 331.483360, 2.000000, 100000.000000, 0.868261, 331.483360, 0.868265, 0.000000, 8.000000, 331.081580, 0.868263, 298.150000, 10.000000, 331.081580, 331.483360, 331.483360, 331.483360, 0.000002, 293.150000, 331.081580, 5000000.000000, 0.000002, 9.999991, 9.999991, 0.000002, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 9.999991, 0.000002, 9.999991, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.000009, 0.868263, 10.000000, 0.868263, 9.999991, 0.868263, 1.000000, 0.000010, 0.000010, 11.517263, 9.999991, 0.868261, 10.000000, 0.868265, 293.150000, -3.793158, 8.682603, 293.150000, -37.931580, -3.793158, -3.793158, 331.081580, 0.100000, 9.999991, 0.868261, 9.999991, 0.868261, 0.000000, 0.868261, 331.081580, 10.000000, 293.150000, 10.000000, 0.868265, 10.000000, 0.868265, 0.000000, 0.868265, 10.000000, 331.081580, 331.081580, 331.483360, 331.081580, 4.889445, 3.308158, 0.000000, 0.868263, 1, 1
36.38, 0.000000, 331.567358, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.866799, 0.000002, 0.866803, 33.156736, 9.999991, 331.567358, 0.500000, 0.000000, -0.000004, 0.004000, 331.567358, 4.166670, -3.841736, 331.567358, 0.000002, -3.841736, 10.000000, 0.000000, 8.667979, 0.100000, 0.000000, 298.000000, 0.000000, 1.000000, 331.567358, 1.000000, 0.000000, 331.483360, 2.000000, 100000.000000, 0.866799, 331.483360, 0.866803, 0.000000, 8.000000, 331.567358, 0.866801, 298.150000, 10.000000, 331.567358, 331.483360, 331.483360, 331.483360, 0.000002, 293.150000, 331.567358, 5000000.000000, 0.000002, 9.999991, 9.999991, 0.000002, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 9.999991, 0.000002, 9.999991, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.000009, 0.866801, 10.000000, 0.866801, 9.999991, 0.866801, 1.000000, 0.000010, 0.000010, 11.536694, 9.999991, 0.866799, 10.000000, 0.866803, 293.150000, -3.841736, 8.667979, 293.150000, -38.417358, -3.841736, -3.841736, 331.567358, 0.100000, 9.999991, 0.866799, 9.999991, 0.866799, 0.000000, 0.866799, 331.567358, 10.000000, 293.150000, 10.000000, 0.866803, 10.000000, 0.866803, 0.000000, 0.866803, 10.000000, 331.567358, 331.567358, 331.483360, 331.567358, 4.826243, 3.356736, 0.000000, 0.866801, 1, 1
36.39, 0.000000, 332.046858, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.865360, 0.000002, 0.865364, 33.204686, 9.999991, 332.046858, 0.500000, 0.000000, -0.000004, 0.004000, 332.046858, 4.166670, -3.889686, 332.046858, 0.000002, -3.889686, 10.000000, 0.000000, 8.653592, 0.100000, 0.000000, 298.000000, 0.000000, 1.000000, 332.046858, 1.000000, 0.000000, 331.483360, 2.000000, 100000.000000, 0.865360, 331.483360, 0.865364, 0.000000, 8.000000, 332.046858, 0.865362, 298.150000, 10.000000, 332.046858, 331.483360, 331.483360, 331.483360, 0.000002, 293.150000, 332.046858, 5000000.000000, 0.000002, 9.999991, 9.999991, 0.000002, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 9.999991, 0.000002, 9.999991, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.000009, 0.865362, 10.000000, 0.865362, 9.999991, 0.865362, 1.000000, 0.000010, 0.000010, 11.555874, 9.999991, 0.865360, 10.000000, 0.865364, 293.150000, -3.889686, 8.653592, 293.150000, -38.896858, -3.889686, -3.889686, 332.046858, 0.100000, 9.999991, 0.865360, 9.999991, 0.865360, 0.000000, 0.865360, 332.046858, 10.000000, 293.150000, 10.000000, 0.865364, 10.000000, 0.865364, 0.000000, 0.865364, 10.000000, 332.046858, 332.046858, 331.483360, 332.046858, 4.763907, 3.404686, 0.000000, 0.865362, 1, 1
36.4, 0.000000, 332.459709, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 33.245971, 0.001157, 332.459709, 0.500000, 0.000000, -0.000002, 0.004000, 332.459709, 4.166670, -3.930971, 332.459709, 0.000000, -3.930971, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 332.459709, 0.000000, 0.000000, 331.483360, 2.000000, 100000.000000, 0.000100, 331.483360, 0.000102, 0.000000, 8.000000, 332.459709, 0.000100, 298.150000, 10.000000, 332.459709, 331.483360, 331.483360, 331.483360, 0.000002, 293.150000, 332.459709, 5000000.000000, 0.000000, 0.001157, 0.001157, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001157, 0.000000, 0.001157, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998843, 0.000100, 10.000000, 0.000100, 0.001157, 0.000100, 0.000000, 0.000010, 100000.000000, 11.572388, 0.001157, 0.000100, 10.000000, 0.000102, 293.150000, -3.930971, 0.000000, 293.150000, -39.309709, -3.930971, -3.930971, 332.459709, 0.100000, 0.001157, 0.000100, 0.001157, 0.000100, 0.000000, 0.000100, 332.459709, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 332.459709, 332.459709, 331.483360, 332.459709, -3.930971, 3.445971, 0.000000, 0.000100, 0, 0
