time, slave::Switch.Ground1.p.u[REAL], slave::HeatCapacity1.p.T[REAL], slave::Ground.p1.u[REAL], slave::Switch.Ground1.p1.u[REAL], slave::Ground.p2.u[REAL], slave::Ramp.stop_time[REAL], slave::Switch.Ground1.p.i[REAL], slave::Ground.p1.i[REAL], slave::Switch.Ground1.p1.i[REAL], slave::Ground.p2.i[REAL], slave::HeatCapacity1.E[REAL], slave::Switch.Node1.p2.u[REAL], slave::HeatCapacity1.p1.T[REAL], slave::Switch.Resistance12.vt[REAL], slave::Ground.p.u[REAL], slave::Ground.p.i[REAL], slave::Thermistor.alpha[REAL], slave::HeatCapacity1.p2.T[REAL], slave::Ramp.slope[REAL], slave::ThermalConductor.p_low.dQ[REAL], slave::HeatCapacity1.p3.T[REAL], slave::Switch.Ground2.p.i[REAL], slave::HeatCapacity1.p1.dQ[REAL], slave::Switch.R1.p.u[REAL], slave::HeatCapacity1.p2.dQ[REAL], slave::HeatCapacity1.p3.dQ[REAL], slave::HeatCapacity1.C[REAL], slave::Switch.Ground2.p1.u[REAL], slave::HeatCapacity1.T0[REAL], slave::Switch.Ground2.p.u[REAL], slave::Switch.input[REAL], slave::OnOffController.input[REAL], slave::OnOffController.output[REAL], slave::Switch.R1.p_low.u[REAL], slave::OnOffController.reference[REAL], slave::OnOffController.bandwidth[REAL], slave::Switch.Resistance12.Roff[REAL], slave::Switch.Node1.p1.i[REAL], slave::Ramp.output[REAL], slave::Switch.Node2.p3.i[REAL], slave::ZeroJunction.p1.dQ[REAL], slave::Ramp.start_time[REAL], slave::Splitter2.output1[REAL], slave::Switch.Node2.p2.i[REAL], slave::Ramp.offset[REAL], slave::Switch.Node2.p1.u[REAL], slave::Splitter2.output2[REAL], slave::Splitter1.input[REAL], slave::Splitter1.output1[REAL], slave::Splitter1.output2[REAL], slave::Switch.R1.p_high.i[REAL], slave::ThermalConductor.p_high.T[REAL], slave::Splitter2.input[REAL], slave::Switch.R1.R[REAL], slave::Switch.Ground2.p1.i[REAL], slave::Switch.Node1.p1.u[REAL], slave::Switch.Node1.p3.u[REAL], slave::Switch.Node1.p2.i[REAL], slave::Switch.Node2.p2.u[REAL], slave::Switch.Node2.p3.u[REAL], slave::Switch.Node2.p1.i[REAL], slave::Switch.R1.p.i[REAL], slave::Switch.R1.p_high.u[REAL], slave::Switch.R1.p_low.i[REAL], slave::Switch.R2.p.u[REAL], slave::Switch.R2.p.i[REAL], slave::Switch.R2.p_high.u[REAL], slave::Switch.R2.p_high.i[REAL], slave::Switch.R2.p_low.u[REAL], slave::Switch.R2.p_low.i[REAL], slave::Switch.R2.R[REAL], slave::Switch.Resistance12.p.u[REAL], slave::Switch.Resistance12.p.i[REAL], slave::Switch.Resistance12.p_high.u[REAL], slave::Switch.Resistance12.p_high.i[REAL], slave::Switch.Resistance12.p_low.u[REAL], slave::Switch.Resistance12.p_low.i[REAL], slave::Switch.Resistance12.input[REAL], slave::Switch.Resistance12.Ron[REAL], slave::Switch.Resistance12.R[REAL], slave::Thermistor.R[REAL], slave::Switch.p2.u[REAL], slave::Switch.p2.i[REAL], slave::Switch.p1.u[REAL], slave::Switch.p1.i[REAL], slave::TemperatureSource.p.T[REAL], slave::TemperatureSource.p.dQ[REAL], slave::Thermistor.p_th.dQ[REAL], slave::TemperatureSource.T[REAL], slave::ThermalConductor.p.T[REAL], slave::ThermalConductor.p.dQ[REAL], slave::ThermalConductor.p_high.dQ[REAL], slave::ThermalConductor.p_low.T[REAL], slave::ThermalConductor.G[REAL], slave::Thermistor.p_el.u[REAL], slave::Thermistor.p_el.i[REAL], slave::Thermistor.p_el_high.u[REAL], slave::Thermistor.p_el_high.i[REAL], slave::Thermistor.p_el_low.u[REAL], slave::Thermistor.p_el_low.i[REAL], slave::Thermistor.p_th.T[REAL], slave::Thermistor.R_ref[REAL], slave::Thermistor.T_ref[REAL], slave::VoltageSource.p.u[REAL], slave::VoltageSource.p.i[REAL], slave::VoltageSource.p_high.u[REAL], slave::VoltageSource.p_high.i[REAL], slave::VoltageSource.p_low.u[REAL], slave::VoltageSource.p_low.i[REAL], slave::VoltageSource.U[REAL], slave::ZeroJunction.effort[REAL], slave::ZeroJunction.p1.T[REAL], slave::Temperature_Reference[REAL], slave::Temperature_Room[REAL], slave::HeatCapacity1.p.dQ[REAL], slave::HeatCapacity1.p.dQ_int[REAL], slave::HeatCapacity1.p.dQ_int_initial[REAL], slave::Switch.Node1.p3.i[REAL], slave::OnOffController.currentState[BOOL], slave::OnOffController.newState[BOOL]
7.32, 0.000000, 297.713043, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.771304, 0.001018, 297.713043, 0.500000, 0.000000, -0.000002, 0.004000, 297.713043, 4.166670, -0.456304, 297.713043, 0.000000, -0.456304, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 297.713043, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 297.713043, 0.000100, 298.150000, 10.000000, 297.713043, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 297.713043, 5000000.000000, 0.000000, 0.001018, 0.001018, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001018, 0.000000, 0.001018, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998982, 0.000100, 10.000000, 0.000100, 0.001018, 0.000100, 0.000000, 0.000010, 100000.000000, 10.182522, 0.001018, 0.000100, 10.000000, 0.000102, 293.150000, -0.456304, 0.000000, 293.150000, -4.563043, -0.456304, -0.456304, 297.713043, 0.100000, 0.001018, 0.000100, 0.001018, 0.000100, 0.000000, 0.000100, 297.713043, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.713043, 297.713043, 25.000000, 24.563043, -0.456304, -0.028696, 0.000000, 0.000100, 0, 0
7.34, 0.000000, 297.622689, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.762269, 0.001018, 297.622689, 0.500000, 0.000000, -0.000002, 0.004000, 297.622689, 4.166670, -0.447269, 297.622689, 0.000000, -0.447269, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 297.622689, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 297.622689, 0.000100, 298.150000, 10.000000, 297.622689, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 297.622689, 5000000.000000, 0.000000, 0.001018, 0.001018, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001018, 0.000000, 0.001018, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998982, 0.000100, 10.000000, 0.000100, 0.001018, 0.000100, 0.000000, 0.000010, 100000.000000, 10.178908, 0.001018, 0.000100, 10.000000, 0.000102, 293.150000, -0.447269, 0.000000, 293.150000, -4.472689, -0.447269, -0.447269, 297.622689, 0.100000, 0.001018, 0.000100, 0.001018, 0.000100, 0.000000, 0.000100, 297.622689, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.622689, 297.622689, 25.000000, 24.472689, -0.447269, -0.037731, 0.000000, 0.000100, 0, 0
7.36, 0.000000, 297.534124, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.753412, 0.001017, 297.534124, 0.500000, 0.000000, -0.000002, 0.004000, 297.534124, 4.166670, -0.438412, 297.534124, 0.000000, -0.438412, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 297.534124, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 297.534124, 0.000100, 298.150000, 10.000000, 297.534124, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 297.534124, 5000000.000000, 0.000000, 0.001017, 0.001017, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001017, 0.000000, 0.001017, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998983, 0.000100, 10.000000, 0.000100, 0.001017, 0.000100, 0.000000, 0.000010, 100000.000000, 10.175365, 0.001017, 0.000100, 10.000000, 0.000102, 293.150000, -0.438412, 0.000000, 293.150000, -4.384124, -0.438412, -0.438412, 297.534124, 0.100000, 0.001017, 0.000100, 0.001017, 0.000100, 0.000000, 0.000100, 297.534124, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.534124, 297.534124, 25.000000, 24.384124, -0.438412, -0.046588, 0.000000, 0.000100, 0, 0
7.38, 0.000000, 297.447312, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.744731, 0.001017, 297.447312, 0.500000, 0.000000, -0.000002, 0.004000, 297.447312, 4.166670, -0.429731, 297.447312, 0.000000, -0.429731, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 297.447312, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 297.447312, 0.000100, 298.150000, 10.000000, 297.447312, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 297.447312, 5000000.000000, 0.000000, 0.001017, 0.001017, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001017, 0.000000, 0.001017, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998983, 0.000100, 10.000000, 0.000100, 0.001017, 0.000100, 0.000000, 0.000010, 100000.000000, 10.171892, 0.001017, 0.000100, 10.000000, 0.000102, 293.150000, -0.429731, 0.000000, 293.150000, -4.297312, -0.429731, -0.429731, 297.447312, 0.100000, 0.001017, 0.000100, 0.001017, 0.000100, 0.000000, 0.000100, 297.447312, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.447312, 297.447312, 25.000000, 24.297312, -0.429731, -0.055269, 0.000000, 0.000100, 0, 0
7.4, 0.000000, 297.362220, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.736222, 0.001017, 297.362220, 0.500000, 0.000000, -0.000002, 0.004000, 297.362220, 4.166670, -0.421222, 297.362220, 0.000000, -0.421222, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 297.362220, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 297.362220, 0.000100, 298.150000, 10.000000, 297.362220, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 297.362220, 5000000.000000, 0.000000, 0.001017, 0.001017, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001017, 0.000000, 0.001017, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998983, 0.000100, 10.000000, 0.000100, 0.001017, 0.000100, 0.000000, 0.000010, 100000.000000, 10.168489, 0.001017, 0.000100, 10.000000, 0.000102, 293.150000, -0.421222, 0.000000, 293.150000, -4.212220, -0.421222, -0.421222, 297.362220, 0.100000, 0.001017, 0.000100, 0.001017, 0.000100, 0.000000, 0.000100, 297.362220, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.362220, 297.362220, 25.000000, 24.212220, -0.421222, -0.063778, 0.000000, 0.000100, 0, 0
7.42, 0.000000, 297.278812, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.727881, 0.001016, 297.278812, 0.500000, 0.000000, -0.000002, 0.004000, 297.278812, 4.166670, -0.412881, 297.278812, 0.000000, -0.412881, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 297.278812, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 297.278812, 0.000100, 298.150000, 10.000000, 297.278812, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 297.278812, 5000000.000000, 0.000000, 0.001016, 0.001016, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001016, 0.000000, 0.001016, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998984, 0.000100, 10.000000, 0.000100, 0.001016, 0.000100, 0.000000, 0.000010, 100000.000000, 10.165152, 0.001016, 0.000100, 10.000000, 0.000102, 293.150000, -0.412881, 0.000000, 293.150000, -4.128812, -0.412881, -0.412881, 297.278812, 0.100000, 0.001016, 0.000100, 0.001016, 0.000100, 0.000000, 0.000100, 297.278812, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.278812, 297.278812, 25.000000, 24.128812, -0.412881, -0.072119, 0.000000, 0.000100, 0, 0
7.44, 0.000000, 297.197056, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.719706, 0.001016, 297.197056, 0.500000, 0.000000, -0.000002, 0.004000, 297.197056, 4.166670, -0.404706, 297.197056, 0.000000, -0.404706, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 297.197056, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 297.197056, 0.000100, 298.150000, 10.000000, 297.197056, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 297.197056, 5000000.000000, 0.000000, 0.001016, 0.001016, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001016, 0.000000, 0.001016, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998984, 0.000100, 10.000000, 0.000100, 0.001016, 0.000100, 0.000000, 0.000010, 100000.000000, 10.161882, 0.001016, 0.000100, 10.000000, 0.000102, 293.150000, -0.404706, 0.000000, 293.150000, -4.047056, -0.404706, -0.404706, 297.197056, 0.100000, 0.001016, 0.000100, 0.001016, 0.000100, 0.000000, 0.000100, 297.197056, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.197056, 297.197056, 25.000000, 24.047056, -0.404706, -0.080294, 0.000000, 0.000100, 0, 0
7.46, 0.000000, 297.929216, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.981241, 0.000002, 0.981245, 29.792922, 9.999990, 297.929216, 0.500000, 0.000000, -0.000004, 0.004000, 297.929216, 4.166670, -0.477922, 297.929216, 0.000002, -0.477922, 10.000000, 0.000000, 9.812398, 0.100000, 0.000000, 298.000000, 0.000000, 1.000000, 297.929216, 1.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.981241, 298.150000, 0.981245, 0.000000, 8.000000, 297.929216, 0.981243, 298.150000, 10.000000, 297.929216, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 297.929216, 5000000.000000, 0.000002, 9.999990, 9.999990, 0.000002, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 9.999990, 0.000002, 9.999990, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.000010, 0.981243, 10.000000, 0.981243, 9.999990, 0.981243, 1.000000, 0.000010, 0.000010, 10.191169, 9.999990, 0.981241, 10.000000, 0.981245, 293.150000, -0.477922, 9.812398, 293.150000, -4.779216, -0.477922, -0.477922, 297.929216, 0.100000, 9.999990, 0.981241, 9.999990, 0.981241, 0.000000, 0.981241, 297.929216, 10.000000, 293.150000, 10.000000, 0.981245, 10.000000, 0.981245, 0.000000, 0.981245, 10.000000, 297.929216, 297.929216, 25.000000, 24.779216, 9.334476, -0.007078, 0.000000, 0.981243, 1, 1
7.48, 0.000000, 299.109519, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.910952, 0.001024, 299.109519, 0.500000, 0.000000, -0.000002, 0.004000, 299.109519, 4.166670, -0.595952, 299.109519, 0.000000, -0.595952, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 299.109519, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 299.109519, 0.000100, 298.150000, 10.000000, 299.109519, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 299.109519, 5000000.000000, 0.000000, 0.001024, 0.001024, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001024, 0.000000, 0.001024, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998976, 0.000100, 10.000000, 0.000100, 0.001024, 0.000100, 0.000000, 0.000010, 100000.000000, 10.238381, 0.001024, 0.000100, 10.000000, 0.000102, 293.150000, -0.595952, 0.000000, 293.150000, -5.959519, -0.595952, -0.595952, 299.109519, 0.100000, 0.001024, 0.000100, 0.001024, 0.000100, 0.000000, 0.000100, 299.109519, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 299.109519, 299.109519, 25.000000, 25.959519, -0.595952, 0.110952, 0.000000, 0.000100, 0, 0
7.5, 0.000000, 298.991512, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.899151, 0.001023, 298.991512, 0.500000, 0.000000, -0.000002, 0.004000, 298.991512, 4.166670, -0.584151, 298.991512, 0.000000, -0.584151, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 298.991512, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 298.991512, 0.000100, 298.150000, 10.000000, 298.991512, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 298.991512, 5000000.000000, 0.000000, 0.001023, 0.001023, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001023, 0.000000, 0.001023, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998977, 0.000100, 10.000000, 0.000100, 0.001023, 0.000100, 0.000000, 0.000010, 100000.000000, 10.233660, 0.001023, 0.000100, 10.000000, 0.000102, 293.150000, -0.584151, 0.000000, 293.150000, -5.841512, -0.584151, -0.584151, 298.991512, 0.100000, 0.001023, 0.000100, 0.001023, 0.000100, 0.000000, 0.000100, 298.991512, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.991512, 298.991512, 25.000000, 25.841512, -0.584151, 0.099151, 0.000000, 0.000100, 0, 0
7.52, 0.000000, 298.875843, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.887584, 0.001023, 298.875843, 0.500000, 0.000000, -0.000002, 0.004000, 298.875843, 4.166670, -0.572584, 298.875843, 0.000000, -0.572584, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 298.875843, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 298.875843, 0.000100, 298.150000, 10.000000, 298.875843, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 298.875843, 5000000.000000, 0.000000, 0.001023, 0.001023, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001023, 0.000000, 0.001023, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998977, 0.000100, 10.000000, 0.000100, 0.001023, 0.000100, 0.000000, 0.000010, 100000.000000, 10.229034, 0.001023, 0.000100, 10.000000, 0.000102, 293.150000, -0.572584, 0.000000, 293.150000, -5.725843, -0.572584, -0.572584, 298.875843, 0.100000, 0.001023, 0.000100, 0.001023, 0.000100, 0.000000, 0.000100, 298.875843, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.875843, 298.875843, 25.000000, 25.725843, -0.572584, 0.087584, 0.000000, 0.000100, 0, 0
7.54, 0.000000, 298.762463, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.876246, 0.001022, 298.762463, 0.500000, 0.000000, -0.000002, 0.004000, 298.762463, 4.166670, -0.561246, 298.762463, 0.000000, -0.561246, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 298.762463, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 298.762463, 0.000100, 298.150000, 10.000000, 298.762463, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 298.762463, 5000000.000000, 0.000000, 0.001022, 0.001022, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001022, 0.000000, 0.001022, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998978, 0.000100, 10.000000, 0.000100, 0.001022, 0.000100, 0.000000, 0.000010, 100000.000000, 10.224499, 0.001022, 0.000100, 10.000000, 0.000102, 293.150000, -0.561246, 0.000000, 293.150000, -5.612463, -0.561246, -0.561246, 298.762463, 0.100000, 0.001022, 0.000100, 0.001022, 0.000100, 0.000000, 0.000100, 298.762463, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.762463, 298.762463, 25.000000, 25.612463, -0.561246, 0.076246, 0.000000, 0.000100, 0, 0
7.56, 0.000000, 298.651329, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.865133, 0.001022, 298.651329, 0.500000, 0.000000, -0.000002, 0.004000, 298.651329, 4.166670, -0.550133, 298.651329, 0.000000, -0.550133, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 298.651329, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 298.651329, 0.000100, 298.150000, 10.000000, 298.651329, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 298.651329, 5000000.000000, 0.000000, 0.001022, 0.001022, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001022, 0.000000, 0.001022, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998978, 0.000100, 10.000000, 0.000100, 0.001022, 0.000100, 0.000000, 0.000010, 100000.000000, 10.220053, 0.001022, 0.000100, 10.000000, 0.000102, 293.150000, -0.550133, 0.000000, 293.150000, -5.501329, -0.550133, -0.550133, 298.651329, 0.100000, 0.001022, 0.000100, 0.001022, 0.000100, 0.000000, 0.000100, 298.651329, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.651329, 298.651329, 25.000000, 25.501329, -0.550133, 0.065133, 0.000000, 0.000100, 0, 0
7.58, 0.000000, 298.542396, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.854240, 0.001021, 298.542396, 0.500000, 0.000000, -0.000002, 0.004000, 298.542396, 4.166670, -0.539240, 298.542396, 0.000000, -0.539240, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 298.542396, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 298.542396, 0.000100, 298.150000, 10.000000, 298.542396, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 298.542396, 5000000.000000, 0.000000, 0.001021, 0.001021, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001021, 0.000000, 0.001021, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998979, 0.000100, 10.000000, 0.000100, 0.001021, 0.000100, 0.000000, 0.000010, 100000.000000, 10.215696, 0.001021, 0.000100, 10.000000, 0.000102, 293.150000, -0.539240, 0.000000, 293.150000, -5.392396, -0.539240, -0.539240, 298.542396, 0.100000, 0.001021, 0.000100, 0.001021, 0.000100, 0.000000, 0.000100, 298.542396, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.542396, 298.542396, 25.000000, 25.392396, -0.539239, 0.054240, 0.000000, 0.000100, 0, 0
7.6, 0.000000, 298.435619, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.843562, 0.001021, 298.435619, 0.500000, 0.000000, -0.000002, 0.004000, 298.435619, 4.166670, -0.528562, 298.435619, 0.000000, -0.528562, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 298.435619, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 298.435619, 0.000100, 298.150000, 10.000000, 298.435619, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 298.435619, 5000000.000000, 0.000000, 0.001021, 0.001021, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001021, 0.000000, 0.001021, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998979, 0.000100, 10.000000, 0.000100, 0.001021, 0.000100, 0.000000, 0.000010, 100000.000000, 10.211425, 0.001021, 0.000100, 10.000000, 0.000102, 293.150000, -0.528562, 0.000000, 293.150000, -5.285619, -0.528562, -0.528562, 298.435619, 0.100000, 0.001021, 0.000100, 0.001021, 0.000100, 0.000000, 0.000100, 298.435619, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.435619, 298.435619, 25.000000, 25.285619, -0.528562, 0.043562, 0.000000, 0.000100, 0, 0
7.62, 0.000000, 298.330957, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.833096, 0.001021, 298.330957, 0.500000, 0.000000, -0.000002, 0.004000, 298.330957, 4.166670, -0.518096, 298.330957, 0.000000, -0.518096, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 298.330957, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 298.330957, 0.000100, 298.150000, 10.000000, 298.330957, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 298.330957, 5000000.000000, 0.000000, 0.001021, 0.001021, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001021, 0.000000, 0.001021, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998979, 0.000100, 10.000000, 0.000100, 0.001021, 0.000100, 0.000000, 0.000010, 100000.000000, 10.207238, 0.001021, 0.000100, 10.000000, 0.000102, 293.150000, -0.518096, 0.000000, 293.150000, -5.180957, -0.518096, -0.518096, 298.330957, 0.100000, 0.001021, 0.000100, 0.001021, 0.000100, 0.000000, 0.000100, 298.330957, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.330957, 298.330957, 25.000000, 25.180957, -0.518096, 0.033096, 0.000000, 0.000100, 0, 0
